ID;R;PD;PE;FD;ProtectedStatus;Clima;Ecorregion;PP_MM;TMED;logitude;latitude;CodRegion
23323;9;2.891925141;0.004590227;1.864660788;0;Temperate;Chilean_matorral;700;11;-71.579986;-34.632546;6
23324;9;2.891925141;0.004590227;1.864660788;0;Temperate;Chilean_matorral;700;11;-71.579986;-34.882546;7
23325;9;2.878247151;0.004626587;1.825582648;0;Temperate;Chilean_matorral;700;11;-71.579986;-35.132546;7
23326;9;2.978241751;0.004570294;1.86138836;0;Temperate;Chilean_matorral;700;11;-71.579986;-35.382546;7
23327;12;3.268100281;0.005807872;1.733074316;0;Temperate;Chilean_matorral;700;11;-71.579986;-35.632546;7
23328;13;3.345271051;0.005897397;1.663515322;0;Temperate;Chilean_matorral;700;11;-71.579986;-35.882546;7
23329;12;3.452160791;0.005879077;1.60059625;0;Temperate;Chilean_matorral;700;11;-71.579986;-36.132546;7
23330;12;3.452160791;0.005879077;1.60059625;0;Temperate;Valdivian_forests;700;11;-71.579986;-36.382546;16
23331;12;3.452160791;0.005879077;1.60059625;1;Temperate;Valdivian_forests;700;11;-71.579986;-36.632546;16
23332;12;3.729844691;0.006451131;1.500013185;1;Temperate;Valdivian_forests;700;11;-71.579986;-36.882546;8
23333;12;3.729844691;0.006451131;1.500013185;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-37.132546;8
23334;12;3.729844691;0.006451131;1.500013185;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-37.382546;8
23335;13;3.949730791;0.009038026;1.479814215;0;Temperate;Valdivian_forests;2100;9.5;-71.579986;-37.632546;8
23336;13;3.744347851;0.006623787;1.53351342;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-37.882546;8
23337;12;3.730115341;0.006408143;1.528478466;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-38.132546;9
23338;14;4.169750461;0.018773846;1.569365157;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-38.382546;9
23339;13;4.078249871;0.007135851;1.537537922;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-38.632546;9
23340;13;4.078249871;0.007135851;1.537537922;1;Temperate;Valdivian_forests;700;11;-71.579986;-38.882546;9
23341;15;4.388678271;0.010234099;1.506631257;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-39.132546;9
23342;16;4.440488631;0.011757933;1.486390566;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-39.382546;14
23343;15;4.359819491;0.011266198;1.460363083;1;Temperate;Valdivian_forests;2100;9.5;-71.579986;-39.632546;14
23344;15;4.359819491;0.011266198;1.460363083;0;Temperate;Valdivian_forests;2100;9.5;-71.579986;-39.882546;14
23345;14;4.269277191;0.010754845;1.477193974;0;Temperate;Valdivian_forests;2100;9;-71.579986;-40.132546;14
23346;14;4.269277191;0.010754845;1.477193974;0;Temperate;Valdivian_forests;2100;9.5;-71.579986;-40.382546;14
23359;11;3.821443171;0.008001085;1.457940341;0;Temperate;Valdivian_forests;2100;9;-71.579986;-43.632546;10
23360;10;3.589268881;0.007528084;1.471410655;1;Temperate;Valdivian_forests;700;11;-71.579986;-43.882546;10
23361;10;3.589268881;0.007528084;1.471410655;1;Polar;Valdivian_forests;700;4;-71.579986;-44.132546;10
23362;12;4.301034971;0.010411095;1.411230728;1;Temperate;Valdivian_forests;700;11;-71.579986;-44.382546;11
23363;13;4.595222801;0.010962591;1.36485497;1;Temperate;Valdivian_forests;700;11;-71.579986;-44.632546;11
23364;13;4.016588882;0.018034026;1.391444097;1;Temperate;Valdivian_forests;900;6;-71.579986;-44.882546;11
23365;16;4.693936432;0.025290195;1.426913676;0;Temperate;Valdivian_forests;700;11;-71.579986;-45.132546;11
23366;17;5.056059542;0.02701248;1.43032821;0;Temperate;Valdivian_forests;700;11;-71.579986;-45.382546;11
23367;16;4.823885252;0.026539479;1.438151504;0;Temperate;Patagonian_Steppe;700;11;-71.579986;-45.632546;11
23368;15;4.461762142;0.024817194;1.430759498;0;Temperate;Valdivian_forests;700;11;-71.579986;-45.882546;11
23369;14;4.356866442;0.017324644;1.435829658;0;Temperate;Patagonian_Steppe;900;6;-71.579986;-46.132546;11
23370;13;4.226607801;0.010130369;1.35041223;0;Temperate;Patagonian_Steppe;700;11;-71.579986;-46.382546;11
23371;13;4.226607801;0.010130369;1.35041223;0;Temperate;Patagonian_Steppe;700;11;-71.579986;-46.632546;11
23392;9;3.19608239;0.006447533;1.337285298;0;Arid;Patagonian_Steppe;120;8;-71.579986;-51.882546;12
23393;10;3.29876998;0.007019043;1.221979989;0;Arid;Patagonian_Steppe;120;8;-71.579986;-52.132546;12
23394;9;3.08061504;0.005886462;1.337285298;0;Arid;Magellanic_forests;120;8;-71.579986;-52.382546;12
23395;10;3.47230192;0.007655085;1.345449696;0;Temperate;Magellanic_forests;900;6;-71.579986;-52.632546;12
23396;5;2.411330281;0.003783853;1.432837685;0;Temperate;Magellanic_forests;1800;6.5;-71.579986;-52.882546;12
23397;7;2.80053131;0.004941235;1.503915798;0;Temperate;Magellanic_forests;1800;6.5;-71.579986;-53.132546;12
23398;7;2.80053131;0.004941235;1.503915798;1;Polar;Magellanic_forests;700;4;-71.579986;-53.382546;12
23399;5;1.99298923;0.002034827;1.341245794;0;Polar;Magellanic_forests;700;4;-71.579986;-53.632546;12
23400;4;1.93210726;0.00194672;1.371822532;1;Polar;Magellanic_forests;700;4;-71.579986;-53.882546;12
23401;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-71.579986;-54.132546;12
23402;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.579986;-54.382546;12
23403;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.579986;-54.632546;12
23404;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-71.579986;-54.882546;12
23452;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-71.329986;-28.382546;3
23453;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;120;8;-71.329986;-28.632546;3
23454;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;120;8;-71.329986;-28.882546;3
23455;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;120;8;-71.329986;-29.132546;3
23456;9;3.172974351;0.008136719;1.647670925;0;Arid;Chilean_matorral;120;8;-71.329986;-29.382546;4
23457;9;3.172974351;0.008136719;1.647670925;0;Arid;Chilean_matorral;120;8;-71.329986;-29.632546;4
23458;9;3.172974351;0.008136719;1.647670925;0;Arid;Chilean_matorral;120;8;-71.329986;-29.882546;4
23459;10;3.194289431;0.007934038;1.656769353;0;Arid;Chilean_matorral;120;8;-71.329986;-30.132546;4
23460;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.329986;-30.382546;4
23461;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.329986;-30.632546;4
23462;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.329986;-30.882546;4
23463;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.329986;-31.132546;4
23464;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.329986;-31.382546;4
23465;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.329986;-31.632546;4
23466;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;130;12.5;-71.329986;-31.882546;4
23467;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;130;12.5;-71.329986;-32.132546;4
23468;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;120;8;-71.329986;-32.382546;5
23469;11;3.105965581;0.006792359;1.861629087;0;Arid;Chilean_matorral;130;12.5;-71.329986;-32.632546;5
23470;10;2.893026431;0.006406855;1.695936691;0;Temperate;Chilean_matorral;700;11;-71.329986;-32.882546;5
23471;10;2.893026431;0.006406855;1.695936691;1;Temperate;Chilean_matorral;700;11;-71.329986;-33.132546;5
23472;10;2.893026431;0.006406855;1.695936691;0;Temperate;Chilean_matorral;700;11;-71.329986;-33.382546;5
23473;11;3.105965581;0.006792359;1.861629087;0;Temperate;Chilean_matorral;700;11;-71.329986;-33.632546;5
23474;11;3.105965581;0.006792359;1.861629087;0;Temperate;Chilean_matorral;700;11;-71.329986;-33.882546;5
23475;8;2.891925141;0.004259115;1.882778342;0;Temperate;Chilean_matorral;700;11;-71.329986;-34.132546;13
23476;9;2.891925141;0.004590227;1.864660788;0;Temperate;Chilean_matorral;700;11;-71.329986;-34.382546;6
23477;9;2.891925141;0.004590227;1.864660788;0;Temperate;Chilean_matorral;700;11;-71.329986;-34.632546;6
23478;10;2.936974511;0.00501551;1.862938127;0;Temperate;Chilean_matorral;700;11;-71.329986;-34.882546;7
23479;9;3.005776491;0.004705846;1.797728306;0;Temperate;Chilean_matorral;700;11;-71.329986;-35.132546;7
23480;11;3.190698741;0.005377864;1.803415012;0;Temperate;Chilean_matorral;700;11;-71.329986;-35.382546;7
23481;12;3.267869511;0.005467389;1.722118522;0;Temperate;Chilean_matorral;700;11;-71.329986;-35.632546;7
23482;12;3.452160791;0.005879077;1.60059625;0;Temperate;Chilean_matorral;700;11;-71.329986;-35.882546;7
23483;12;3.452160791;0.005879077;1.60059625;0;Temperate;Valdivian_forests;700;11;-71.329986;-36.132546;7
23484;12;3.452160791;0.005879077;1.60059625;0;Temperate;Valdivian_forests;700;11;-71.329986;-36.382546;16
23485;12;3.700019641;0.008340758;1.485351297;1;Temperate;Valdivian_forests;700;11;-71.329986;-36.632546;16
23486;14;4.181905081;0.009511027;1.453592528;1;Temperate;Valdivian_forests;700;11;-71.329986;-36.882546;16
23487;15;4.530039611;0.010238735;1.457854619;1;Temperate;Valdivian_forests;2100;9.5;-71.329986;-37.132546;8
23488;15;4.530039611;0.010238735;1.457854619;1;Temperate;Valdivian_forests;2100;9.5;-71.329986;-37.382546;8
23489;14;4.297865321;0.009765734;1.488373132;1;Temperate;Valdivian_forests;2100;9.5;-71.329986;-37.632546;8
23490;14;4.297865321;0.009765734;1.488373132;1;Temperate;Valdivian_forests;2100;9.5;-71.329986;-37.882546;8
23491;13;3.887191271;0.009227632;1.513006313;0;Temperate;Valdivian_forests;2100;9.5;-71.329986;-38.132546;9
23492;14;4.298135971;0.009722746;1.516247125;1;Temperate;Valdivian_forests;2100;9.5;-71.329986;-38.382546;9
23493;13;4.078249871;0.007135851;1.537537922;0;Temperate;Valdivian_forests;700;11;-71.329986;-38.632546;9
23494;13;4.078249871;0.007135851;1.537537922;1;Temperate;Valdivian_forests;700;11;-71.329986;-38.882546;9
23495;15;4.388678271;0.010234099;1.506631257;1;Temperate;Valdivian_forests;700;11;-71.329986;-39.132546;9
23496;15;4.388678271;0.010234099;1.506631257;1;Temperate;Valdivian_forests;2100;9.5;-71.329986;-39.382546;9
23516;12;3.911120781;0.016788328;1.416907582;1;Temperate;Valdivian_forests;700;11;-71.329986;-44.382546;11
23517;13;4.205308611;0.017339824;1.374916835;1;Temperate;Valdivian_forests;700;11;-71.329986;-44.632546;11
23518;13;4.205308611;0.017339824;1.374916835;0;Temperate;Valdivian_forests;900;6;-71.329986;-44.882546;11
23519;15;4.567741542;0.0250071;1.430759498;0;Temperate;Patagonian_Steppe;700;11;-71.329986;-45.132546;11
23520;16;4.693936432;0.025290195;1.426913676;0;Temperate;Patagonian_Steppe;700;11;-71.329986;-45.382546;11
23546;8;3.01868625;0.006073816;1.3374959;0;Arid;Patagonian_Steppe;120;8;-71.329986;-51.882546;12
23547;9;3.19608239;0.006447533;1.337285298;0;Arid;Patagonian_Steppe;120;8;-71.329986;-52.132546;12
23548;10;3.29876998;0.007019043;1.221979989;0;Arid;Patagonian_Steppe;120;8;-71.329986;-52.382546;12
23549;10;3.47230192;0.007655085;1.345449696;0;Temperate;Magellanic_forests;900;6;-71.329986;-52.632546;12
23550;10;3.47230192;0.007655085;1.345449696;0;Temperate;Magellanic_forests;900;6;-71.329986;-52.882546;12
23551;8;2.9032189;0.005512746;1.3374959;1;Temperate;Magellanic_forests;1800;6.5;-71.329986;-53.132546;12
23552;7;2.80053131;0.004941235;1.503915798;1;Polar;Magellanic_forests;700;4;-71.329986;-53.382546;12
23553;6;2.47258103;0.004444836;1.210125859;0;Polar;Magellanic_forests;700;4;-71.329986;-53.632546;12
23554;4;1.93210726;0.00194672;1.371822532;0;Polar;Magellanic_forests;700;4;-71.329986;-53.882546;12
23555;3;0.917846585;0.00499465;1.231077901;1;Polar;Magellanic_forests;700;4;-71.329986;-54.132546;12
23556;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.329986;-54.382546;12
23557;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.329986;-54.632546;12
23558;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-71.329986;-54.882546;12
23559;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-71.329986;-55.132546;12
23601;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-71.079986;-27.132546;3
23602;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-71.079986;-27.382546;3
23603;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-71.079986;-27.632546;3
23604;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-71.079986;-27.882546;3
23605;6;2.306844731;0.005602486;1.64383946;1;Arid;Chilean_matorral;120;8;-71.079986;-28.132546;3
23606;6;2.306844731;0.005602486;1.64383946;1;Arid;Chilean_matorral;120;8;-71.079986;-28.382546;3
23607;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;130;12.5;-71.079986;-28.632546;3
23608;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;185;14.5;-71.079986;-28.882546;3
23609;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;185;14.5;-71.079986;-29.132546;3
23610;9;3.172974351;0.008136719;1.647670925;0;Arid;Chilean_matorral;185;14.5;-71.079986;-29.382546;3
23611;9;3.172974351;0.008136719;1.647670925;0;Arid;Chilean_matorral;185;14.5;-71.079986;-29.632546;4
23612;10;3.268168911;0.008259732;1.670622119;0;Arid;Chilean_matorral;130;12.5;-71.079986;-29.882546;4
23613;9;3.075443551;0.006673772;1.731731186;0;Arid;Chilean_matorral;130;12.5;-71.079986;-30.132546;4
23614;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.079986;-30.382546;4
23615;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.079986;-30.632546;4
23616;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.079986;-30.882546;4
23617;11;3.289483991;0.008057051;1.703048191;0;Arid;Chilean_matorral;130;12.5;-71.079986;-31.132546;4
23618;11;3.289483991;0.008057051;1.703048191;1;Arid;Chilean_matorral;130;12.5;-71.079986;-31.382546;4
23619;11;3.289483991;0.008057051;1.703048191;1;Arid;Chilean_matorral;130;12.5;-71.079986;-31.632546;4
23620;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;130;12.5;-71.079986;-31.882546;4
23621;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;130;12.5;-71.079986;-32.132546;4
23622;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;130;12.5;-71.079986;-32.382546;5
23623;10;2.893026431;0.006406855;1.695936691;0;Arid;Chilean_matorral;130;12.5;-71.079986;-32.632546;5
23624;10;2.893026431;0.006406855;1.695936691;1;Arid;Chilean_matorral;130;12.5;-71.079986;-32.882546;5
23625;10;2.893026431;0.006406855;1.695936691;1;Temperate;Chilean_matorral;700;11;-71.079986;-33.132546;5
23626;11;3.105965581;0.006792359;1.861629087;0;Temperate;Chilean_matorral;700;11;-71.079986;-33.382546;5
23627;11;3.105965581;0.006792359;1.861629087;0;Temperate;Chilean_matorral;700;11;-71.079986;-33.632546;13
23628;10;2.971487171;0.006150233;1.885291232;0;Temperate;Chilean_matorral;700;11;-71.079986;-33.882546;13
23629;10;2.891925141;0.005740192;1.892623311;1;Temperate;Chilean_matorral;700;11;-71.079986;-34.132546;13
23630;10;2.891925141;0.005740192;1.892623311;0;Temperate;Chilean_matorral;700;11;-71.079986;-34.382546;6
23631;10;2.891925141;0.005740192;1.892623311;0;Temperate;Chilean_matorral;700;11;-71.079986;-34.632546;6
23632;10;3.064503851;0.005094769;1.86392514;0;Temperate;Chilean_matorral;700;11;-71.079986;-34.882546;7
23633;10;3.082947261;0.004795371;1.680280155;0;Temperate;Chilean_matorral;700;11;-71.079986;-35.132546;7
23634;12;3.452160791;0.005879077;1.60059625;1;Temperate;Chilean_matorral;700;11;-71.079986;-35.382546;7
23635;12;3.452160791;0.005879077;1.60059625;1;Temperate;Chilean_matorral;700;11;-71.079986;-35.632546;7
23636;12;3.700019641;0.008340758;1.485351297;1;Temperate;Valdivian_forests;700;11;-71.079986;-35.882546;7
23637;13;3.932193931;0.008813759;1.463867949;0;Temperate;Valdivian_forests;700;11;-71.079986;-36.132546;7
23638;13;3.932193931;0.008813759;1.463867949;0;Temperate;Valdivian_forests;900;9;-71.079986;-36.382546;16
23639;13;3.869383761;0.009046353;1.463867949;0;Temperate;Valdivian_forests;700;11;-71.079986;-36.632546;16
23640;14;4.119094911;0.009743621;1.453592528;1;Temperate;Valdivian_forests;700;11;-71.079986;-36.882546;16
23641;14;4.119094911;0.009743621;1.453592528;1;Temperate;Valdivian_forests;700;11;-71.079986;-37.132546;8
23642;14;4.119094911;0.009743621;1.453592528;0;Temperate;Valdivian_forests;2100;9.5;-71.079986;-37.382546;8
23643;14;4.119094911;0.009743621;1.453592528;0;Temperate;Valdivian_forests;2100;9.5;-71.079986;-37.632546;8
23644;13;3.753942711;0.009058432;1.457528261;0;Temperate;Valdivian_forests;2100;9.5;-71.079986;-37.882546;8
23645;14;4.119365561;0.009700633;1.490589338;0;Temperate;Valdivian_forests;2100;9.5;-71.079986;-38.132546;9
23646;16;4.819724861;0.016649482;1.529504211;0;Temperate;Valdivian_forests;700;11;-71.079986;-38.382546;9
23647;18;5.266725091;0.022518869;1.454516735;1;Temperate;Valdivian_forests;700;11;-71.079986;-38.632546;9
23648;15;4.530310261;0.010195748;1.490073866;0;Temperate;Valdivian_forests;700;11;-71.079986;-38.882546;9
23670;13;4.230099151;0.023288401;1.454689731;0;Temperate;Patagonian_Steppe;700;11;-71.079986;-44.382546;11
23671;13;4.230099151;0.023288401;1.454689731;0;Temperate;Patagonian_Steppe;700;11;-71.079986;-44.632546;11
23700;8;3.01868625;0.006073816;1.3374959;0;Arid;Patagonian_Steppe;120;8;-71.079986;-51.882546;12
23701;9;3.19608239;0.006447533;1.337285298;0;Arid;Patagonian_Steppe;120;8;-71.079986;-52.132546;12
23702;10;3.29876998;0.007019043;1.221979989;0;Arid;Patagonian_Steppe;120;8;-71.079986;-52.382546;12
23703;10;3.29876998;0.007019043;1.221979989;0;Temperate;Magellanic_forests;900;6;-71.079986;-52.632546;12
23704;11;3.74437197;0.00961729;1.289000192;0;Temperate;Magellanic_forests;900;6;-71.079986;-52.882546;12
23705;10;3.500309851;0.007315542;1.395476404;1;Temperate;Magellanic_forests;900;6;-71.079986;-53.132546;12
23706;7;2.80053131;0.004941235;1.503915798;0;Temperate;Magellanic_forests;1800;6.5;-71.079986;-53.382546;12
23707;7;2.80053131;0.004941235;1.503915798;0;Temperate;Magellanic_forests;1800;6.5;-71.079986;-53.632546;12
23708;5;1.99298923;0.002034827;1.341245794;0;Polar;Magellanic_forests;700;4;-71.079986;-53.882546;12
23709;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-71.079986;-54.132546;12
23710;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.079986;-54.382546;12
23711;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.079986;-54.632546;12
23712;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-71.079986;-54.882546;12
23713;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-71.079986;-55.132546;12
23750;3;1.04663862;0.002770394;1.733134435;0;Arid;Chilean_matorral;10;18.5;-70.829986;-25.882546;2
23753;4;1.245658121;0.002963335;1.862829026;0;Arid;Chilean_matorral;120;8;-70.829986;-26.632546;3
23754;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-70.829986;-26.882546;3
23755;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-70.829986;-27.132546;3
23756;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-70.829986;-27.382546;3
23757;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;120;8;-70.829986;-27.632546;3
23758;6;2.306844731;0.005602486;1.64383946;0;Arid;Chilean_matorral;130;12.5;-70.829986;-27.882546;3
23759;6;2.306844731;0.005602486;1.64383946;1;Arid;Chilean_matorral;130;12.5;-70.829986;-28.132546;3
23760;6;2.306844731;0.005602486;1.64383946;1;Arid;Chilean_matorral;130;12.5;-70.829986;-28.382546;3
23761;7;2.365572091;0.005991409;1.667975268;0;Arid;Chilean_matorral;130;12.5;-70.829986;-28.632546;3
23762;8;2.762029651;0.007641605;1.702552297;0;Arid;Chilean_matorral;130;12.5;-70.829986;-28.882546;3
23763;8;2.649112761;0.007132609;1.637588081;0;Arid;Chilean_matorral;130;12.5;-70.829986;-29.132546;3
23764;9;3.060057461;0.007627723;1.58841523;0;Arid;Chilean_matorral;130;12.5;-70.829986;-29.382546;4
23765;10;3.263146781;0.008370246;1.585822279;0;Arid;Chilean_matorral;130;12.5;-70.829986;-29.632546;4
23766;9;3.070421421;0.006784287;1.59937752;0;Arid;Chilean_matorral;130;12.5;-70.829986;-29.882546;4
23767;9;3.070421421;0.006784287;1.59937752;0;Arid;Chilean_matorral;130;12.5;-70.829986;-30.132546;4
23768;9;3.070421421;0.006784287;1.59937752;1;Arid;Chilean_matorral;130;12.5;-70.829986;-30.382546;4
23769;9;3.070421421;0.006784287;1.59937752;0;Arid;Chilean_matorral;130;12.5;-70.829986;-30.632546;4
23770;10;3.165615981;0.0069073;1.658345543;0;Arid;Chilean_matorral;130;12.5;-70.829986;-30.882546;4
23771;10;3.165615981;0.0069073;1.658345543;0;Arid;Chilean_matorral;130;12.5;-70.829986;-31.132546;4
23772;11;3.300094391;0.007549426;1.601465922;0;Arid;Chilean_matorral;130;12.5;-70.829986;-31.382546;4
23773;11;3.241160961;0.007134563;1.648172812;0;Arid;Chilean_matorral;130;12.5;-70.829986;-31.632546;4
23774;11;3.241160961;0.007134563;1.648172812;0;Arid;Chilean_matorral;130;12.5;-70.829986;-31.882546;4
23775;11;3.026991331;0.006735643;1.667521409;0;Arid;Chilean_matorral;130;12.5;-70.829986;-32.132546;4
23776;11;3.026991331;0.006735643;1.667521409;0;Arid;Chilean_matorral;130;12.5;-70.829986;-32.382546;5
23777;11;3.026991331;0.006735643;1.667521409;0;Arid;Chilean_matorral;130;12.5;-70.829986;-32.632546;5
23778;11;3.026991331;0.006735643;1.667521409;0;Arid;Chilean_matorral;130;12.5;-70.829986;-32.882546;5
23779;12;3.158612861;0.006973278;1.824382969;0;Arid;Chilean_matorral;130;12.5;-70.829986;-33.132546;13
23780;12;3.489119291;0.009336095;1.821367792;0;Arid;Chilean_matorral;130;12.5;-70.829986;-33.382546;13
23781;11;3.024134451;0.006331152;1.861629087;0;Temperate;Chilean_matorral;700;11;-70.829986;-33.632546;13
23782;10;2.944572421;0.005589999;1.864199719;0;Temperate;Chilean_matorral;700;11;-70.829986;-33.882546;13
23783;12;3.078537321;0.006249899;1.829050252;1;Temperate;Chilean_matorral;700;11;-70.829986;-34.132546;13
23784;13;3.283468201;0.006759166;1.791393022;0;Temperate;Chilean_matorral;700;11;-70.829986;-34.382546;6
23785;12;3.117904031;0.006069252;1.851435109;0;Temperate;Chilean_matorral;700;11;-70.829986;-34.632546;6
23786;12;3.275639521;0.005513082;1.722118522;0;Temperate;Valdivian_forests;700;11;-70.829986;-34.882546;7
23787;12;3.459930801;0.00592477;1.60059625;0;Temperate;Valdivian_forests;700;11;-70.829986;-35.132546;7
23788;13;3.932193931;0.008813759;1.463867949;1;Temperate;Valdivian_forests;700;11;-70.829986;-35.382546;7
23789;13;3.932193931;0.008813759;1.463867949;1;Temperate;Valdivian_forests;700;11;-70.829986;-35.632546;7
23790;12;3.521249231;0.008318645;1.435705987;0;Temperate;Valdivian_forests;700;11;-70.829986;-35.882546;7
23791;12;3.743188871;0.008763258;1.485351297;0;Temperate;Valdivian_forests;700;11;-70.829986;-36.132546;7
23792;12;3.743188871;0.008763258;1.485351297;0;Temperate;Valdivian_forests;900;9;-70.829986;-36.382546;7
23800;14;4.165761521;0.015353757;1.575166539;1;Temperate;Valdivian_forests;900;9;-70.829986;-38.382546;9
23801;17;4.839138301;0.018770888;1.452245452;1;Temperate;Valdivian_forests;900;9;-70.829986;-38.632546;9
23854;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.829986;-51.882546;12
23855;7;2.75825061;0.005641656;1.1181101;0;Arid;Patagonian_Steppe;120;8;-70.829986;-52.132546;12
23856;10;3.29876998;0.007019043;1.221979989;0;Arid;Patagonian_Steppe;120;8;-70.829986;-52.382546;12
23857;10;3.29876998;0.007019043;1.221979989;0;Arid;Patagonian_Steppe;120;8;-70.829986;-52.632546;12
23858;10;3.29876998;0.007019043;1.221979989;0;Temperate;Magellanic_forests;900;6;-70.829986;-52.882546;12
23859;12;4.08852831;0.010397521;1.286271999;1;Temperate;Magellanic_forests;900;6;-70.829986;-53.132546;12
23860;6;2.47258103;0.004444836;1.210125859;0;Temperate;Magellanic_forests;1800;6.5;-70.829986;-53.382546;12
23861;8;2.999550811;0.005134177;1.487710634;0;Temperate;Magellanic_forests;1800;6.5;-70.829986;-53.632546;12
23862;1;0.6951777;0.00085105;0;0;Polar;Magellanic_forests;700;4;-70.829986;-53.882546;12
23863;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.829986;-54.132546;12
23864;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.829986;-54.382546;12
23865;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.829986;-54.632546;12
23866;1;0.84684718;0.002056133;0;1;Polar;Magellanic_forests;700;4;-70.829986;-54.882546;12
23867;0;0;0;NA;1;Polar;Magellanic_forests;700;4;-70.829986;-55.132546;12
23893;1;0.7145015;0.000476125;0;0;Arid;Chilean_matorral;10;18.5;-70.579986;-23.132546;2
23894;1;0.7145015;0.000476125;0;1;Arid;Chilean_matorral;10;16;-70.579986;-23.382546;2
23895;2;1.04663862;0.001130282;1.735662578;1;Arid;Chilean_matorral;10;16;-70.579986;-23.632546;2
23896;2;1.04663862;0.001130282;1.735662578;0;Arid;Chilean_matorral;120;8;-70.579986;-23.882546;2
23897;2;1.04663862;0.001130282;1.735662578;0;Arid;Chilean_matorral;120;8;-70.579986;-24.132546;2
23898;2;1.04663862;0.001130282;1.735662578;1;Arid;Chilean_matorral;120;8;-70.579986;-24.382546;2
23899;3;1.04663862;0.002770394;1.733134435;1;Arid;Chilean_matorral;120;8;-70.579986;-24.632546;2
23900;3;1.04663862;0.002770394;1.733134435;0;Arid;Chilean_matorral;10;18.5;-70.579986;-24.882546;2
23901;3;1.04663862;0.002770394;1.733134435;0;Arid;Chilean_matorral;10;18.5;-70.579986;-25.132546;2
