ID;SR;PD.obs;PD.SES;PD.Pvalue;FD.obs;FD.SES;FD.Pvalue;PE.obs;PE.SES;PE.Pvalue;Protegido;Clima;Ecorregion;Climate;Ecoregion;PP_MM;TMED;ALT_MIN;ALT_MAX;long;lat;codregion
24218;4;2.072323051;0.403230284;0.6045;1.283924129;0.122769016;0.515;0.003959375;-0.139326151;0.405405405;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-27.382546;3
24219;4;2.028194881;0.049958209;0.4475;1.45153669;0.366024664;0.557;0.00444705;-0.334747457;0.528528529;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-27.632546;3
24220;2;1.358583751;0.332247875;0.59;0.911444876;0.479772262;0.6065;0.001993669;1.071110032;0.144144144;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-27.882546;3
24221;3;1.706718281;0.034324704;0.503;1.223492775;0.452918763;0.642;0.002721377;0.889135707;0.194194194;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-28.132546;3
24222;3;1.98447632;0.635080372;0.7175;1.223492775;0.377455592;0.6375;0.002997967;0.556873255;0.29029029;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-28.382546;3
24223;3;1.98447632;0.660658902;0.7285;1.223492775;0.404518439;0.637;0.002997967;0.556873255;0.29029029;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-28.632546;3
24224;5;2.45057834;0.347094772;0.627;1.529225828;-0.242043308;0.4415;0.003980913;0.122789193;0.431431431;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-70.079986;-28.882546;3
24225;4;2.33166174;0.64492932;0.737;1.420491803;0.099626956;0.5465;0.003581864;0.457361067;0.314314314;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-70.079986;-29.132546;3
24226;5;2.578135808;0.627725726;0.7445;1.779658154;0.41620749;0.6435;0.004298315;-0.703433118;0.761761762;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-70.079986;-29.382546;3
24227;5;2.578135808;0.710680435;0.7605;1.779658154;0.399044213;0.648;0.004298315;-0.703433118;0.761761762;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-70.079986;-29.632546;3
24228;5;2.578135808;0.639099;0.733;1.779658154;0.422271095;0.6695;0.004298315;-0.703433118;0.761761762;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-29.882546;4
24229;4;2.33166174;0.669091865;0.75;1.420491803;0.0857865;0.5415;0.003581864;0.457361067;0.314314314;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-70.079986;-30.132546;4
24230;4;2.33166174;0.677283582;0.7445;1.420491803;0.098834386;0.543;0.003581864;0.457361067;0.314314314;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-70.079986;-30.382546;4
24231;4;2.33166174;0.641398807;0.734;1.420491803;0.082036926;0.542;0.003581864;0.457361067;0.314314314;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-70.079986;-30.632546;4
24236;3;1.743115;0.403275379;0.62;1.108443904;0.070681046;0.469;0.002169729;-0.425534238;0.607607608;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24238;5;2.4431451;0.405950993;0.6135;1.70549141;0.450506862;0.647;0.003706295;0.225823461;0.384384384;0;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-32.382546;5
24239;7;2.71696622;0.151692859;0.5535;2.005787697;0.185754514;0.591;0.004179906;-0.099147235;0.496496496;0;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-32.632546;5
24240;10;3.46313914;0.040884864;0.52;2.368540132;-0.235618965;0.412;0.007028615;0.463277512;0.299299299;0;2;3;Templado;Matorral_chileno;900;9;1000;3000;-70.079986;-32.882546;5
24241;10;3.5364371;0.147122707;0.556;2.285419558;-0.349072835;0.382;0.008264936;0.752549838;0.202202202;0;2;3;Templado;Matorral_chileno;900;9;1000;3000;-70.079986;-33.132546;5
24242;11;3.74136798;0.138801173;0.5435;2.296975466;-0.583900188;0.301;0.008774204;0.766018627;0.191191191;0;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-33.382546;13
24243;11;3.74136798;0.190624467;0.559;2.296975466;-0.522440181;0.3295;0.008774204;0.766018627;0.191191191;1;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-33.632546;13
24244;12;3.820892491;-0.069989848;0.479;2.562763308;-0.438082765;0.344;0.009105316;0.494782376;0.271271271;1;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-33.882546;13
24245;12;3.820892491;-0.071316765;0.4715;2.562763308;-0.448766919;0.3435;0.009105316;0.494782376;0.271271271;0;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-34.132546;13
24246;11;3.655328321;0.034946404;0.5125;2.424878247;-0.416587617;0.366;0.008415401;0.601340509;0.244244244;0;2;4;Templado;Estepa_Andina;900;9;1000;3000;-70.079986;-34.382546;13
24247;9;2.82770424;-0.319729506;0.371;1.847042506;-0.641442716;0.2955;0.006308878;0.226506427;0.311311311;0;2;4;Templado;Estepa_Andina;900;6;650;2500;-70.079986;-34.632546;6
24316;7;2.75825061;0.029005761;0.522;1.716244882;-0.431624819;0.382;0.005641656;0.633800554;0.239239239;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-70.079986;-51.882546;12
24317;7;2.75825061;0.03241634;0.506;1.716244882;-0.472894622;0.3695;0.005641656;0.633800554;0.239239239;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-70.079986;-52.132546;12
24318;7;2.75825061;0.04495208;0.5355;1.716244882;-0.468465236;0.372;0.005641656;0.633800554;0.239239239;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-70.079986;-52.382546;12
24319;8;3.14993749;0.234713215;0.5825;2.001244489;-0.109936306;0.4495;0.007410279;1.005895592;0.171171171;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-70.079986;-52.632546;12
24320;6;2.45050808;0.192677554;0.5465;1.512379615;-0.224295089;0.3875;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-70.079986;-52.882546;12
24321;6;2.45050808;0.122583173;0.5125;1.512379615;-0.184295377;0.3935;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-70.079986;-53.132546;12
24322;8;2.755030301;-0.154746904;0.4355;1.809438427;-0.247002312;0.3965;0.006482797;0.439501936;0.309309309;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-70.079986;-53.382546;12
24323;6;2.45050808;0.129056654;0.511;1.512379615;-0.152937301;0.4065;0.006206102;0.557502944;0.272272272;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-70.079986;-53.632546;12
24324;6;2.45050808;0.201783786;0.5245;1.512379615;-0.168003098;0.3965;0.006206102;0.557502944;0.272272272;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-70.079986;-53.882546;12
24325;4;1.85188088;0.135950308;0.501;1.218925047;0.134234428;0.5305;0.003212922;0.028146923;0.4004004;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-70.079986;-54.132546;12
24326;1;0.84684718;0.422756013;0.6125;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-70.079986;-54.382546;12
24327;1;0.84684718;0.429170681;0.6175;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-70.079986;-54.632546;12
24328;1;0.84684718;0.420610186;0.6215;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-70.079986;-54.882546;12
24329;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-70.079986;-55.132546;12
24330;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-70.079986;-55.382546;12
24333;20;6.487394578;0.843975085;0.789;4.148219435;-0.127920323;0.4545;0.08630065;2.827170559;0.007007007;0;3;2;Polar;Puna;200;-4;6000;6700;-69.829986;-17.632546;15
24334;20;6.487394578;0.787727365;0.779;4.148219435;-0.100252575;0.4445;0.08630065;2.827170559;0.007007007;0;3;2;Polar;Puna;120;4;3500;6200;-69.829986;-17.882546;15
24335;19;6.18030433;0.664571995;0.7225;3.736594598;-0.537036368;0.298;0.084901646;2.935305629;0.005005005;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.829986;-18.132546;15
24336;16;4.86636784;0.037774099;0.4975;3.351053881;-0.085574382;0.4595;0.039806875;1.554765886;0.074074074;1;1;1;Arido;Desierto;65;8.5;2500;4000;-69.829986;-18.382546;15
24337;13;3.89209357;-0.238717738;0.3665;3.191268791;0.407643277;0.6445;0.037764166;0.718843037;0.212212212;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.829986;-18.632546;15
24338;8;3.30315052;0.362729676;0.598;2.240176395;0.32914532;0.603;0.040447884;-0.344418219;0.531531532;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.829986;-18.882546;15
24339;5;2.09184445;0.030552499;0.519;1.568923736;0.41989329;0.6265;0.022600728;-0.53338864;0.646646647;0;1;1;Arido;Desierto;10;18.5;150;800;-69.829986;-19.132546;15
24340;4;1.89012409;0.08838292;0.5305;1.387998273;0.412066021;0.601;0.010549075;0.970173844;0.157157157;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-19.382546;1
24341;3;1.16793785;-0.495716813;0.387;0.833677582;-0.580321808;0.299;0.001522166;-1.240001936;0.976976977;1;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-19.632546;1
24342;3;1.16793785;-0.517958398;0.393;0.833677582;-0.573538328;0.2875;0.001522166;-1.240001936;0.976976977;1;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-19.882546;1
24343;2;1.04902125;-0.224375474;0.4975;0.740722045;-0.064521278;0.4955;0.001123117;-1.018864637;0.948948949;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-20.132546;1
24344;4;1.89149636;0.093597697;0.4735;1.192843933;-0.256565508;0.365;0.002596288;-1.128900095;0.91991992;1;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-20.382546;1
24345;3;1.77257976;0.408203649;0.6;1.099888396;0.27097327;0.576;0.002197239;-0.969152745;0.875875876;1;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-20.632546;1
24346;3;1.77257976;0.435302928;0.6185;1.099888396;0.238406045;0.558;0.002197239;-0.969152745;0.875875876;1;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-20.882546;1
24347;3;1.77257976;0.432852358;0.607;1.099888396;0.310468825;0.588;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;120;8;800;3000;-69.829986;-21.132546;1
24348;3;1.77257976;0.454931305;0.6115;1.099888396;0.268403848;0.5735;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;120;8;800;3000;-69.829986;-21.382546;1
24349;2;1.04902125;-0.176071167;0.5105;0.740722045;-0.083468099;0.4945;0.001123117;-1.018864637;0.948948949;0;1;1;Arido;Desierto;10;18.5;150;800;-69.829986;-21.632546;2
24350;2;1.04902125;-0.188917447;0.506;0.740722045;-0.064944514;0.496;0.001123117;-1.018864637;0.948948949;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-21.882546;2
24351;1;0.7145015;-0.051115181;0.4975;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-22.132546;2
24352;2;1.01926687;-0.253989712;0.475;0.740722045;-0.095277502;0.4875;0.001772512;-0.632529776;0.720720721;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-22.382546;2
24353;2;1.01926687;-0.24616003;0.4805;0.740722045;-0.070895628;0.4925;0.001772512;-0.632529776;0.720720721;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-22.632546;2
24354;1;0.7145015;-0.051340926;0.5015;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-22.882546;2
24355;1;0.7145015;-0.047437304;0.4965;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-23.132546;2
24356;1;0.7145015;-0.023960685;0.4985;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-23.382546;2
24357;1;0.7145015;-0.001160401;0.498;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-23.632546;2
24358;1;0.7145015;-0.004885268;0.5085;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-23.882546;2
24359;1;0.7145015;-0.060312377;0.496;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-24.132546;2
24360;1;0.7145015;-0.07163804;0.4925;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-24.382546;2
24361;1;0.7145015;-0.04778419;0.493;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-24.632546;2
24362;1;0.7145015;-0.053117025;0.5045;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-24.882546;2
24363;1;0.7145015;-0.068981463;0.503;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-25.132546;2
24364;2;1.39577223;0.381535203;0.5575;0.911444876;0.477257897;0.6075;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.829986;-25.382546;2
24365;2;1.39577223;0.40939664;0.5765;0.911444876;0.452431015;0.599;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;20;14.5;100;3000;-69.829986;-25.632546;2
24366;2;1.39577223;0.398390714;0.568;0.911444876;0.477700428;0.608;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;20;14.5;100;3000;-69.829986;-25.882546;2
24367;3;1.594791731;0.203473276;0.5135;1.102998666;0.249487992;0.5425;0.001783679;-0.05401469;0.47047047;0;1;1;Arido;Desierto;20;14.5;100;3000;-69.829986;-26.132546;3
24368;3;1.594791731;0.18843042;0.5125;1.102998666;0.236643116;0.5415;0.001783679;-0.05401469;0.47047047;0;1;1;Arido;Desierto;130;12.5;50;3100;-69.829986;-26.382546;3
24369;3;1.594791731;0.230463568;0.539;1.102998666;0.210586229;0.5305;0.001783679;-0.05401469;0.47047047;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-69.829986;-26.632546;3
24370;2;1.141292431;0.020965824;0.5105;0.911444876;0.514564244;0.617;0.001468171;-0.021762875;0.432432432;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-69.829986;-26.882546;3
24371;3;1.729839171;0.145594789;0.5315;1.049329938;-0.460588706;0.339;0.002880305;0.878947103;0.196196196;0;1;3;Arido;Matorral_chileno;130;12.5;50;3100;-69.829986;-27.132546;3
24372;3;1.729839171;0.05405441;0.5005;1.049329938;-0.474484561;0.333;0.002880305;0.878947103;0.196196196;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.829986;-27.382546;3
24373;4;2.206616711;0.551482119;0.707;1.334329544;-0.217308084;0.3895;0.003349837;0.440222606;0.304304304;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.829986;-27.632546;3
24374;4;2.09776964;0.211832426;0.5545;1.361377836;-0.249221026;0.3945;0.003390423;0.011671163;0.471471471;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.829986;-27.882546;3
24375;5;2.44495506;0.269278239;0.5875;1.558376865;-0.37680348;0.3795;0.00397432;0.01938807;0.468468468;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.829986;-28.132546;3
24376;5;2.44495506;0.280029006;0.6025;1.558376865;-0.363756414;0.3745;0.00397432;0.01938807;0.468468468;0;1;3;Arido;Matorral_chileno;120;8;800;3000;-69.829986;-28.382546;3
24377;5;2.93091023;0.907611722;0.823;1.513595354;-0.388810937;0.3875;0.006696843;1.602694884;0.078078078;0;3;4;Polar;Estepa_Andina;300;-5;5000;6400;-69.829986;-28.632546;3
24378;6;3.177384298;0.92342994;0.8385;1.872761705;0.005952716;0.516;0.007413294;-0.033313289;0.406406406;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-69.829986;-28.882546;3
24379;5;2.578135808;0.662726686;0.747;1.779658154;0.448549614;0.651;0.004298315;-0.703433118;0.761761762;0;3;4;Polar;Estepa_Andina;300;-5;5000;6400;-69.829986;-29.132546;3
24380;5;2.578135808;0.643790789;0.75;1.779658154;0.411413071;0.6525;0.004298315;-0.703433118;0.761761762;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.829986;-29.382546;3
24381;5;2.578135808;0.656542005;0.7465;1.779658154;0.393814377;0.6555;0.004298315;-0.703433118;0.761761762;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.829986;-29.632546;4
24382;5;2.578135808;0.613663731;0.728;1.779658154;0.391127849;0.646;0.004298315;-0.703433118;0.761761762;0;3;4;Polar;Estepa_Andina;300;-5;5000;6400;-69.829986;-29.882546;4
24383;4;2.33166174;0.649350376;0.732;1.420491803;0.072271927;0.5305;0.003581864;0.457361067;0.314314314;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-69.829986;-30.132546;4
24384;4;2.33166174;0.649538676;0.7395;1.420491803;0.098195902;0.556;0.003581864;0.457361067;0.314314314;0;1;4;Arido;Estepa_Andina;130;12.5;50;3100;-69.829986;-30.382546;4
24395;7;2.96901191;0.47285663;0.6565;1.753585425;-0.245468831;0.4165;0.006799346;0.792501606;0.184184184;0;3;4;Polar;Estepa_Andina;700;4;2000;4300;-69.829986;-33.132546;13
24396;8;3.17394279;0.462522139;0.663;1.765141333;-0.508202091;0.3205;0.007308614;0.779758941;0.189189189;0;2;4;Templado;Estepa_Andina;900;6;650;2500;-69.829986;-33.382546;13
24397;9;3.49905979;0.483778034;0.677;1.903026395;-0.64790149;0.2935;0.008361805;0.849300488;0.18018018;0;2;4;Templado;Estepa_Andina;900;6;650;2500;-69.829986;-33.632546;13
24398;9;3.38688194;0.346052702;0.6025;2.042957056;-0.422524766;0.36;0.007694118;0.784717104;0.188188188;0;2;4;Templado;Estepa_Andina;900;6;650;2500;-69.829986;-33.882546;13
24399;9;3.38688194;0.413637294;0.644;2.042957056;-0.408034433;0.3685;0.007694118;0.784717104;0.188188188;0;2;4;Templado;Estepa_Andina;900;6;650;2500;-69.829986;-34.132546;13
24400;8;2.7983352;-0.04886255;0.48;1.730909157;-0.502716012;0.318;0.006281984;0.340096066;0.274274274;0;2;4;Templado;Estepa_Andina;900;6;650;2500;-69.829986;-34.382546;13
24471;8;3.14993749;0.250962599;0.603;2.001244489;-0.064975394;0.472;0.007410279;1.005895592;0.171171171;1;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-69.829986;-52.132546;12
24472;7;2.75825061;0.072609006;0.526;1.716244882;-0.400278396;0.381;0.005641656;0.633800554;0.239239239;0;1;7;Arido;Estepa_Patagonica;120;8;800;3000;-69.829986;-52.382546;12
24473;8;3.14993749;0.265074292;0.595;2.001244489;-0.058567055;0.4755;0.007410279;1.005895592;0.171171171;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.829986;-52.632546;12
24474;6;2.45050808;0.119543124;0.5265;1.512379615;-0.162172195;0.415;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.829986;-52.882546;12
24475;6;2.45050808;0.176044581;0.529;1.512379615;-0.186737791;0.393;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.829986;-53.132546;12
24476;6;2.45050808;0.147127588;0.5105;1.512379615;-0.171305566;0.404;0.006206102;0.557502944;0.272272272;0;2;7;Templado;Estepa_Patagonica;900;6;650;2500;-69.829986;-53.382546;12
24477;6;2.45050808;0.170971931;0.523;1.512379615;-0.187455591;0.402;0.006206102;0.557502944;0.272272272;0;2;6;Templado;Bosque_Maguellanico;900;6;650;2500;-69.829986;-53.632546;12
24478;6;2.45050808;0.11188837;0.515;1.512379615;-0.153299029;0.3975;0.006206102;0.557502944;0.272272272;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-53.882546;12
24479;6;2.45050808;0.134104518;0.519;1.512379615;-0.125967703;0.398;0.006206102;0.557502944;0.272272272;0;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-54.132546;12
24480;1;0.84684718;0.418320181;0.6155;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-54.382546;12
24481;1;0.84684718;0.412250123;0.611;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-54.632546;12
24482;1;0.84684718;0.397424797;0.606;0.455722438;NA;0.5005;0.002056133;0.770598605;0.187187187;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-54.882546;12
24483;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-55.132546;12
24484;0;0;0;0;0;0;0;0;0;0;1;3;6;Polar;Bosque_Maguellanico;700;4;2000;4300;-69.829986;-55.382546;12
24485;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
24487;22;6.879668868;0.768706066;0.7765;4.209407262;-0.524862196;0.3125;0.089481086;2.808969999;0.007007007;0;3;2;Polar;Puna;700;4;2000;4300;-69.579986;-17.632546;15
24488;22;6.879668868;0.721722227;0.7535;4.209407262;-0.488246801;0.305;0.089481086;2.808969999;0.007007007;0;3;2;Polar;Puna;120;4;3500;6200;-69.579986;-17.882546;15
24489;23;6.76390477;0.450949478;0.659;4.139579599;-0.6981757;0.241;0.089294721;2.875842369;0.005005005;1;1;2;Arido;Puna;65;8.5;2500;4000;-69.579986;-18.132546;15
24490;21;6.6331948;0.614811448;0.725;4.046585652;-0.474707661;0.3185;0.088764635;2.97227923;0.005005005;1;1;1;Arido;Desierto;65;8.5;2500;4000;-69.579986;-18.382546;15
24491;21;6.57352821;0.41280155;0.6405;4.099767625;-0.15485167;0.431;0.083845105;3.429853669;0.003003003;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.579986;-18.632546;15
24492;19;5.78994943;0.12776756;0.533;3.420341432;-0.816405014;0.21;0.046674186;1.753496931;0.054054054;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.579986;-18.882546;15
24493;15;4.34246905;-0.321730851;0.3555;3.16459699;-0.335034207;0.3615;0.035872665;1.823326357;0.051051051;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.579986;-19.132546;15
24494;5;1.40356128;-0.881296039;0.1745;1.142910637;-0.729276433;0.2425;0.003986661;-1.462177821;0.963963964;0;1;1;Arido;Desierto;65;8.5;2500;4000;-69.579986;-19.382546;1
24495;3;1.2762841;-0.411364181;0.4815;0.932275835;-0.243182576;0.459;0.002281106;-1.01839745;0.878878879;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-19.632546;1
24496;3;1.2762841;-0.348661615;0.5085;0.932275835;-0.191653935;0.4855;0.002281106;-1.01839745;0.878878879;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-19.882546;1
24497;3;1.77257976;0.445465605;0.6115;1.099888396;0.274666608;0.573;0.002197239;-0.969152745;0.875875876;1;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-20.132546;1
24498;4;1.89149636;0.057312262;0.4715;1.192843933;-0.290302194;0.36;0.002596288;-1.128900095;0.91991992;1;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-20.382546;1
24499;4;1.89149636;0.082194534;0.4755;1.192843933;-0.319128144;0.352;0.002596288;-1.128900095;0.91991992;1;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-20.632546;1
24500;3;1.77257976;0.437346951;0.6055;1.099888396;0.245731217;0.5565;0.002197239;-0.969152745;0.875875876;1;1;1;Arido;Desierto;10;18.5;150;800;-69.579986;-20.882546;1
24501;4;1.89149636;0.049555579;0.469;1.192843933;-0.27016553;0.3625;0.002596288;-1.128900095;0.91991992;1;1;1;Arido;Desierto;120;8;800;3000;-69.579986;-21.132546;1
24502;3;1.77257976;0.413512878;0.591;1.099888396;0.277506276;0.5775;0.002197239;-0.969152745;0.875875876;1;1;1;Arido;Desierto;10;18.5;150;800;-69.579986;-21.382546;1
24503;3;1.77257976;0.455815382;0.6205;1.099888396;0.291871042;0.57;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;120;8;800;3000;-69.579986;-21.632546;1
24504;3;1.77257976;0.486104682;0.623;1.099888396;0.288111461;0.5745;0.002197239;-0.969152745;0.875875876;0;1;1;Arido;Desierto;10;18.5;150;800;-69.579986;-21.882546;2
24505;2;1.04902125;-0.184299155;0.507;0.740722045;-0.10350194;0.486;0.001123117;-1.018864637;0.948948949;0;1;1;Arido;Desierto;10;18.5;150;800;-69.579986;-22.132546;2
24506;2;1.04902125;-0.169291284;0.5125;0.740722045;-0.033972007;0.503;0.001123117;-1.018864637;0.948948949;0;1;1;Arido;Desierto;10;18.5;150;800;-69.579986;-22.382546;2
24507;1;0.7145015;-0.024976149;0.4955;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-22.632546;2
24508;1;0.7145015;-0.002896215;0.5055;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-22.882546;2
24509;1;0.7145015;-0.081509921;0.4975;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-23.132546;2
24510;1;0.7145015;-0.080936932;0.495;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-23.382546;2
24511;1;0.7145015;-0.02160307;0.5025;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-23.632546;2
24512;1;0.7145015;-0.038795541;0.5035;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-23.882546;2
24513;1;0.7145015;-0.044235866;0.5005;0.455722438;NA;0.5005;0.000476125;-0.680369898;0.858858859;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-24.132546;2
24514;2;1.39577223;0.432719747;0.577;0.911444876;0.466145714;0.6025;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-24.382546;2
24515;2;1.39577223;0.402115367;0.572;0.911444876;0.448393384;0.598;0.001590738;0.259225532;0.306306306;0;1;1;Arido;Desierto;10;16;300;3000;-69.579986;-24.632546;2
